@relation 'Stu Activity-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute College_ID {CLG0030,CLG0061,CLG0036,CLG0055,CLG0004,CLG0015,CLG0071,CLG0096,CLG0097,CLG0057,CLG0063,CLG0077,CLG0064,CLG0017,CLG0053,CLG0040,CLG0070,CLG0050,CLG0068,CLG0072,CLG0034,CLG0087,CLG0073,CLG0024,CLG0008,CLG0025,CLG0018,CLG0014,CLG0006,CLG0082,CLG0090,CLG0075,CLG0094,CLG0089,CLG0016,CLG0076,CLG0047,CLG0054,CLG0058,CLG0100,CLG0046,CLG0001,CLG0041,CLG0093,CLG0027,CLG0062,CLG0081,CLG0028,CLG0020,CLG0051,CLG0069,CLG0088,CLG0038,CLG0029,CLG0035,CLG0019,CLG0005,CLG0026,CLG0066,CLG0045,CLG0043,CLG0074,CLG0048,CLG0012,CLG0099,CLG0011,CLG0091,CLG0083,CLG0080,CLG0044,CLG0059,CLG0031,CLG0039,CLG0065,CLG0079,CLG0095,CLG0085,CLG0033,CLG0007,CLG0037,CLG0032,CLG0049,CLG0056,CLG0084,CLG0067,CLG0098,CLG0042,CLG0021,CLG0009,CLG0010,CLG0078,CLG0013,CLG0003,CLG0092,CLG0086,CLG0023,CLG0022,CLG0060,CLG0002}
@attribute IQ numeric
@attribute Prev_Sem_Result numeric
@attribute CGPA numeric
@attribute Academic_Performance numeric
@attribute Internship_Experience {No,Yes}
@attribute Extra_Curricular_Score numeric
@attribute Communication_Skills numeric
@attribute Projects_Completed numeric
@attribute Placement {No,Yes}

@data
0.265265,CLG0082,0.283019,0.337349,0.439446,0.777778,Yes,0.4,0,0.8,No
0.266266,CLG0046,0.688679,0.658635,0.6609,0.222222,No,0.9,0,1,Yes
0.267267,CLG0046,0.254717,0.718876,0.757785,0.222222,No,0.4,0.333333,0.6,No
0.268268,CLG0085,0.396226,0.558233,0.489619,0.555556,No,0.7,1,0.4,No
0.269269,CLG0021,0.471698,0.054217,0.17128,0.111111,No,0.8,0.777778,0,No
0.27027,CLG0030,0.660377,0.168675,0.152249,0.555556,No,0.1,0.222222,1,No
0.271271,CLG0064,0.254717,0.285141,0.302768,0.444444,No,0.7,0.333333,0,No
0.272272,CLG0041,0.622642,0.281124,0.283737,0.666667,No,0.6,0.555556,0.4,No
0.273273,CLG0017,0.462264,0.674699,0.66955,0.888889,No,0.7,0.888889,0.6,Yes
0.274274,CLG0005,0.320755,0.016064,0.051903,0.888889,No,0.2,0.333333,0,No
0.275275,CLG0005,0.518868,0.757028,0.749135,0,No,0.3,0.222222,0.6,No
0.276276,CLG0073,0.481132,0.26506,0.278547,0.666667,No,0.6,1,0.8,No
0.277277,CLG0075,0.367925,0.309237,0.401384,0.222222,No,0.4,1,0,No
0.278278,CLG0048,0.471698,0.528112,0.550173,0.333333,Yes,0.6,0.888889,0.6,No
0.279279,CLG0078,0.40566,0.214859,0.209343,0.111111,Yes,0.5,0.666667,0.8,No
0.28028,CLG0038,0.471698,0.885542,0.807958,0,No,0.3,0.888889,1,Yes
0.281281,CLG0006,0.54717,0.084337,0.205882,1,Yes,0.1,1,0,No
0.282282,CLG0058,0.679245,0.443775,0.435986,0.222222,Yes,0.5,0.555556,0.2,No
0.283283,CLG0014,0.283019,0.851406,0.813149,1,No,0.5,0.333333,0.6,No
0.284284,CLG0072,0.754717,0.616466,0.629758,0.888889,No,0.5,0.444444,0.8,Yes
0.285285,CLG0094,0.179245,0.291165,0.297578,0,Yes,0,1,1,No
0.286286,CLG0059,0.433962,0.419679,0.397924,0.222222,No,0.5,0.111111,0.2,No
0.287287,CLG0065,0.537736,0.706827,0.678201,0.444444,Yes,0.1,0.222222,0.6,No
0.288288,CLG0089,0.5,0.975904,0.863322,0.222222,No,0.9,0.444444,0,No
0.289289,CLG0013,0.367925,0.895582,0.806228,0.333333,No,0.4,0.222222,?,No
0.29029,CLG0027,0.424528,0.341365,0.290657,0.333333,No,?,0.222222,0.6,No
0.291291,CLG0025,0.386792,1,0.899654,0,Yes,0.9,0.888889,0.8,Yes
0.292292,CLG0056,0.377358,0.002008,0.043253,0.555556,Yes,0,0.333333,0,No
0.293293,CLG0068,0.575472,0.026104,0.17474,0.666667,Yes,0.4,0.333333,0,No
0.294294,CLG0059,0.509434,0.825301,0.799308,0.666667,Yes,0.8,0,1,No
0.295295,CLG0095,0.358491,0.198795,0.294118,0.555556,No,0.2,0.666667,0,No
0.296296,CLG0049,0.584906,0.058233,0.044983,0.666667,No,0.1,1,0.4,Yes
0.297297,CLG0018,0.5,0.236948,0.209343,0.222222,Yes,0.9,0.888889,0.8,No
0.298298,CLG0081,0.575472,0.425703,0.49308,0.444444,Yes,0.1,0.777778,0.2,No
0.299299,CLG0075,0.54717,0.730924,0.723183,0.666667,Yes,0.2,0.111111,0,No
0.3003,CLG0076,0.339623,0.624498,0.557093,1,No,0,0.555556,0.8,No
0.301301,CLG0003,0.377358,0.236948,0.259516,0.444444,Yes,0.1,1,0.4,No
0.302302,CLG0079,?,0.504016,0.513841,1,Yes,0.5,1,0.4,Yes
0.303303,CLG0057,0.54717,0.927711,0.930796,0.111111,Yes,0.7,0.444444,1,No
0.304304,CLG0006,0.45283,0.817269,0.700692,0.555556,No,0.3,0.777778,0,No
0.305305,CLG0069,0.471698,0.323293,0.368512,0.666667,Yes,0.1,0,0.8,No
0.306306,CLG0031,0.641509,0.983936,0.958478,0.111111,No,0.4,0.888889,0.4,Yes
0.307307,CLG0008,0.377358,0.708835,0.766436,1,No,0.2,0.888889,0,No
0.308308,CLG0010,0.537736,0.060241,0.178201,0.777778,Yes,0.4,0.666667,1,No
0.309309,CLG0003,0.424528,0.034137,0.064014,0.444444,Yes,0.2,0.777778,0.6,No
0.31031,CLG0012,0.424528,0.166667,0.252595,0.777778,No,1,0.888889,0.6,No
0.311311,CLG0092,0.613208,0.728916,0.745675,0.222222,No,0.3,0.444444,0.6,Yes
0.312312,CLG0076,0.575472,0.182731,0.269896,0.111111,Yes,0.4,0.111111,0.2,No
0.313313,CLG0094,0.575472,0.512048,0.569204,0.666667,Yes,0.6,0,0.8,No
0.314314,CLG0019,0.641509,0.092369,0.221453,0.444444,Yes,0.1,0.444444,1,No
0.315315,CLG0021,0.462264,0.921687,0.797578,0.444444,No,0.5,0.777778,0.6,Yes
0.316316,CLG0081,0.556604,0.343373,0.299308,0.777778,No,0.5,1,0.4,No
0.317317,CLG0014,0.415094,0.909639,0.908304,0.888889,No,0.5,0.333333,0.2,No
0.318318,CLG0075,0.5,0.945783,0.844291,0.777778,Yes,0.6,0.333333,0.6,No
0.319319,CLG0029,0.443396,0.004016,0,1,No,1,0.333333,0,No
0.32032,CLG0007,0.471698,0.463855,0.455017,0.111111,No,0.2,0.777778,0.4,No
0.321321,CLG0049,0.537736,0.022088,0.147059,1,Yes,0.4,0.666667,0.2,No
0.322322,CLG0065,0.339623,0.909639,0.792388,0.666667,No,0.8,0,0.2,No
0.323323,CLG0007,0.754717,0.518072,0.548443,0.444444,No,0.8,1,0.4,Yes
0.324324,CLG0014,0.311321,0.072289,0.048443,0.666667,Yes,0.6,0.555556,0.6,No
0.325325,CLG0016,0.283019,0.108434,0.098616,0.222222,Yes,0.8,0.333333,1,No
0.326326,CLG0099,0.622642,0.383534,0.377163,0.333333,Yes,0.2,0.111111,1,No
0.327327,CLG0016,0.566038,0.941767,0.811419,?,No,0.6,0.222222,0,No
0.328328,CLG0085,0.54717,0.692771,0.730104,0.111111,No,0,0.333333,0,No
0.329329,CLG0013,0.54717,0.869478,0.884083,0.111111,No,0.6,1,1,Yes
0.33033,CLG0082,0.45283,0.365462,0.432526,0,Yes,0.2,0.666667,1,No
0.331331,CLG0029,0.330189,?,0.064014,0,No,0.2,0,0,No
0.332332,CLG0085,0.471698,0.975904,0.916955,0,?,0.6,0,0.2,No
0.333333,CLG0073,0.358491,0.016064,0.031142,0.555556,Yes,0.7,0.222222,0.6,No
0.334334,CLG0095,0.59434,0.949799,0.852941,0.444444,Yes,0.3,0.111111,1,Yes
0.335335,CLG0061,0.433962,0.36747,0.392734,1,Yes,0,0.222222,1,No
0.336336,CLG0037,?,0.008032,0.121107,0.777778,No,0.4,0.222222,0.4,No
0.337337,CLG0017,0.415094,0.690763,0.596886,0.444444,Yes,0.9,0,0.8,No
0.338338,CLG0031,0.518868,0.981928,0.884083,0,Yes,0.3,0.555556,0,No
0.339339,CLG0059,0.377358,0.967871,0.980969,0.777778,No,?,0.777778,0.4,Yes
0.34034,CLG0088,0.339623,0.158635,?,0.555556,No,0.2,0.444444,1,No
0.341341,CLG0047,0.490566,0.180723,0.304498,0.777778,Yes,0.3,0,1,No
0.342342,CLG0006,0.490566,0.566265,0.645329,0.111111,Yes,0.9,1,0.4,Yes
0.343343,CLG0032,0.386792,0.638554,0.628028,1,Yes,0.2,0.666667,1,No
0.344344,CLG0031,0.386792,0.740964,0.67474,0.777778,No,0.2,1,0,No
0.345345,CLG0018,0.490566,0.180723,0.278547,0.555556,No,0.6,0.888889,0.8,No
0.346346,CLG0009,0.254717,0.961847,0.842561,0,No,0.4,0.666667,0.2,No
0.347347,CLG0003,0.254717,0.638554,0.579585,0,Yes,0.4,?,0.2,No
0.348348,CLG0071,0.358491,?,0.852941,1,No,0.3,1,0.6,Yes
0.349349,CLG0026,0.424528,0.540161,0.525952,0.444444,No,0.9,0.888889,1,No
0.35035,CLG0013,0.5,0.413655,0.377163,0.666667,Yes,0.7,0.111111,0.2,No
0.351351,CLG0034,0.669811,0.97992,0.942907,0.333333,No,0,0.777778,0.4,Yes
0.352352,CLG0043,0.575472,0.582329,0.614187,1,No,1,0.666667,0.2,No
0.353353,CLG0093,0.433962,0.86747,0.756055,0.444444,No,0.8,0.666667,0.6,No
0.354354,CLG0033,0.45283,0.955823,0.858131,1,No,1,0.111111,0.4,?
0.355355,CLG0069,0.311321,0.676707,0.607266,0.222222,No,0.8,0,0.4,No
0.356356,CLG0036,0.45283,0.548193,0.524221,0.111111,No,1,0.333333,0.8,No
0.357357,CLG0079,0.415094,0.002008,0.119377,?,No,0.4,0.666667,1,No
0.358358,CLG0074,0.5,0.038153,0.141869,0.444444,No,0,0.555556,0,No
0.359359,CLG0068,0.339623,0.198795,0.271626,0.333333,Yes,0.1,1,0,No
0.36036,CLG0047,0.528302,0.184739,0.147059,0.111111,No,0.1,0.111111,0,No
0.361361,CLG0061,0.669811,0.253012,0.228374,0.444444,Yes,0.5,0.666667,0.6,No
0.362362,CLG0045,0.443396,0.303213,0.285467,1,Yes,0.9,1,0.2,No
0.363363,CLG0096,0.518868,0.359438,0.342561,0.888889,No,0.8,0.888889,0,No
0.364364,CLG0088,0.556604,0.419679,0.373702,0.777778,No,0.2,0.111111,0.2,No
0.365365,CLG0084,0.396226,0.096386,0.140138,0.888889,No,0.7,1,0,No
0.366366,CLG0048,0.490566,0.040161,0.034602,0.888889,No,0.1,0.444444,0.8,No
0.367367,CLG0041,0.462264,0.674699,0.697232,0.777778,No,0.4,0.111111,0.2,No
0.368368,CLG0038,0.471698,0.538153,0.586505,0.888889,No,0.3,0,0.6,No
0.369369,CLG0068,0.349057,0.443775,0.467128,0.333333,No,0.4,0.666667,1,No
0.37037,CLG0075,0.462264,0.634538,0.548443,0.777778,Yes,0.3,0.111111,1,No
0.371371,CLG0011,0.528302,0.829317,0.854671,0.111111,No,0,0.555556,0.6,No
0.372372,CLG0016,0.660377,0.427711,0.522491,0.888889,No,0,0.666667,0.2,?
0.373373,CLG0065,?,0.64257,0.574394,0.888889,No,0.5,0,1,No
0.374374,CLG0097,0.764151,0.955823,0.930796,0.222222,No,0.7,0.888889,0.6,Yes
0.375375,CLG0071,0.349057,0.841365,0.856401,0.555556,No,0.6,0.555556,0.4,No
0.376376,CLG0067,0.584906,0.425703,0.446367,0.666667,Yes,0.3,0.111111,0.6,No
0.377377,CLG0071,0.481132,0.644578,0.596886,0.222222,Yes,0.4,?,0.8,No
0.378378,CLG0001,0.764151,0.176707,0.221453,0.444444,No,0.7,0,0.8,No
0.379379,CLG0097,0.339623,0.560241,0.557093,0,No,0.5,0.111111,0.2,No
0.38038,CLG0071,0.339623,0.983936,0.903114,0.222222,Yes,0.7,0.888889,0.6,Yes
0.381381,CLG0004,0.377358,0.518072,0.593426,0.777778,No,0.5,0.111111,0.2,No
0.382382,CLG0082,0.160377,0.929719,0.915225,0.222222,No,0.7,0,0,No
0.383383,CLG0037,0.386792,0.407631,0.378893,0.777778,Yes,0.3,0.333333,0.4,No
0.384384,CLG0014,0.349057,1,0.949827,0.888889,No,0.9,0.888889,0.2,No
0.385385,CLG0079,0.481132,0.580321,0.605536,0.555556,Yes,0.1,0.777778,0.2,No
0.386386,CLG0025,0.509434,0.040161,0.044983,0.666667,No,0.2,0.666667,0.2,No
0.387387,CLG0082,0.726415,0.586345,0.553633,0.555556,No,0.4,0.777778,1,Yes
0.388388,CLG0004,0.59434,0.273092,0.378893,0.777778,No,0.3,0.111111,0.2,No
0.389389,CLG0066,0.377358,0.03012,0.110727,0.666667,No,0.4,0.444444,1,No
0.39039,CLG0043,0.330189,0.821285,0.731834,1,No,0,0.666667,0.8,No
0.391391,CLG0026,0.528302,0.2751,0.243945,0,No,?,0,0.4,No
0.392392,CLG0084,0.273585,0.797189,0.762976,0.222222,Yes,0.1,0.555556,0,No
0.393393,CLG0015,0.716981,0.287149,0.32872,0.222222,No,1,0.666667,0.4,No
0.394394,CLG0006,0.622642,0.192771,0.209343,0.222222,No,0.1,0.777778,0.2,No
0.395395,CLG0037,0.386792,0.975904,0.935986,0.333333,Yes,0.7,0.444444,0.8,No
0.396396,CLG0043,0.216981,0.361446,0.309689,0,No,0.9,0.777778,0,No
0.397397,CLG0042,0.650943,0.60241,0.531142,0.111111,Yes,0.3,1,1,Yes
0.398398,CLG0013,0.443396,0.610442,0.607266,0.444444,No,0.5,0,0.2,No
0.399399,CLG0016,0.632075,0.560241,0.479239,0.555556,Yes,0.1,0.333333,1,No
0.4004,CLG0042,0.235849,0.915663,0.927336,0.888889,Yes,0,0.555556,0.2,No
0.401401,CLG0038,0.377358,0.674699,0.591696,0.111111,No,0.6,0.333333,0.6,No
0.402402,CLG0066,0.462264,0.403614,0.449827,0.888889,No,0.3,0.444444,0.4,No
0.403403,CLG0065,0.462264,0.863454,0.797578,0.666667,No,0.3,0.111111,0.4,No
0.404404,CLG0005,0.396226,0.180723,0.211073,0.888889,No,0.1,0.666667,0.4,No
0.405405,CLG0030,0.54717,0.544177,0.586505,0.333333,Yes,0.8,0.888889,0.6,No
0.406406,CLG0095,0.301887,0.951807,0.892734,0.666667,Yes,0.1,0.666667,0.8,No
0.407407,CLG0043,0.433962,0.626506,0.652249,0,Yes,0.4,0,0.8,No
0.408408,CLG0032,0.471698,0.817269,0.778547,0.777778,No,0.5,0.111111,0.8,No
0.409409,CLG0067,0.528302,0.654618,0.652249,0.666667,Yes,0.2,0.777778,1,Yes
0.41041,CLG0067,0.556604,0.841365,0.842561,0.666667,No,1,0,0,No
0.411411,CLG0042,0.301887,0.945783,0.906574,0.111111,Yes,0.2,0.111111,0.6,No
0.412412,CLG0005,0.235849,0.271084,0.32699,1,Yes,0.5,0.444444,0.6,No
0.413413,CLG0099,0.641509,0.168675,0.268166,0.888889,?,0.4,0.555556,0.8,No
0.414414,CLG0086,0.5,0.483936,0.567474,0.777778,No,0.4,0,0.8,No
0.415415,CLG0096,0.349057,0.702811,0.657439,0,Yes,0.4,0,0.8,No
0.416416,CLG0059,0.679245,0.226908,0.282007,0,Yes,0.8,0.111111,0.6,No
0.417417,CLG0023,0.471698,0.002008,0.00346,0.444444,No,0.7,?,0.8,No
0.418418,CLG0008,0.622642,0.341365,0.342561,0.111111,Yes,0.3,?,0.4,Yes
0.419419,CLG0068,0.471698,0.96988,0.892734,0,No,0.5,0.222222,0.8,No
0.42042,CLG0070,0.745283,0.694779,0.730104,1,No,0.4,0.777778,0.4,Yes
0.421421,CLG0091,0.707547,0.401606,0.420415,0.777778,Yes,1,0.555556,0.2,No
0.422422,CLG0019,0.424528,0.190763,?,0.333333,No,0.5,1,0.2,No
0.423423,CLG0044,0.59434,0.355422,0.295848,0.111111,No,1,0.444444,0.6,No
0.424424,CLG0093,0.54717,0.168675,0.211073,0.444444,No,0.7,0.888889,0,No
0.425425,CLG0038,0.650943,0.104418,0.231834,?,Yes,0.5,0.777778,1,Yes
0.426426,CLG0044,0.320755,0.907631,0.806228,0.777778,Yes,0.5,0.222222,0.2,No
0.427427,CLG0006,0.556604,1,0.852941,0.666667,No,0.1,0.666667,0.6,No
0.428428,CLG0003,0.603774,0.162651,0.200692,0.666667,Yes,0.6,0.333333,0.6,No
0.429429,CLG0096,0.207547,0.052209,0.152249,0,No,0.2,0.777778,0.4,No
0.43043,CLG0080,0.292453,?,0.347751,0.222222,No,0.6,0.666667,0.4,No
0.431431,CLG0033,0.169811,0.461847,0.463668,0.222222,Yes,0.4,0.222222,0.8,No
0.432432,CLG0066,0.415094,0.202811,?,0.666667,No,0.3,0.666667,1,No
0.433433,CLG0058,0.556604,0.301205,0.288927,0.111111,Yes,0.9,0.555556,0.2,No
0.434434,CLG0026,0.669811,0.198795,0.287197,1,Yes,0,0.555556,0.4,No
0.435435,CLG0099,0.471698,0.7751,0.679931,0.666667,No,0.7,1,0,No
0.436436,CLG0028,0.688679,0.712851,0.66955,0.888889,Yes,0.1,0.222222,1,Yes
0.437437,CLG0043,0.264151,0.634538,0.647059,0,No,0.9,0.333333,0.6,No
0.438438,CLG0075,0.216981,0.38755,0.463668,0.111111,No,0.7,0.333333,1,No
0.439439,CLG0088,0.45283,0.911647,0.908304,0.555556,No,0.6,0.555556,0.8,No
0.44044,CLG0016,0.509434,0.971888,0.948097,0.111111,No,0.2,0.888889,0.4,Yes
0.441441,CLG0089,0.45283,0.172691,0.197232,0.111111,Yes,1,0.444444,0.4,No
0.442442,CLG0023,0.160377,0.222892,0.198962,0.444444,No,0.6,0.777778,0.4,No
0.443443,CLG0059,0.443396,0.526104,0.477509,0.666667,No,0,0.444444,1,No
0.444444,CLG0035,0.273585,0.090361,0.212803,0.333333,Yes,0.4,0.555556,0.2,No
0.445445,CLG0089,0.556604,0.435743,0.510381,0.555556,Yes,0.1,0.555556,1,No
0.446446,CLG0041,0.509434,0.582329,0.652249,0.222222,No,?,0.333333,0.4,No
0.447447,CLG0097,0.320755,0.522088,0.449827,0.333333,Yes,0.2,1,1,No
0.448448,CLG0022,0.386792,0.329317,0.363322,0.333333,No,0.6,1,0.6,No
0.449449,CLG0074,0.311321,0.542169,0.565744,0.333333,No,0.1,0.444444,0.4,No
0.45045,CLG0001,0.45283,?,0.935986,0,Yes,0.3,0.333333,1,No
0.451451,CLG0046,0.59434,0.204819,0.273356,0.333333,No,0.3,0.111111,0,No
0.452452,CLG0022,0.320755,0.654618,0.683391,0.333333,Yes,0,0.111111,0.4,No
0.453453,CLG0032,0.528302,0.042169,0.084775,0.555556,Yes,0.6,0.777778,0.8,No
0.454454,CLG0087,0.386792,0.064257,0.072664,0.888889,No,0.3,0.333333,0.8,No
0.455455,CLG0030,0.349057,0.552209,0.49654,1,Yes,0,0.888889,0,No
0.456456,CLG0087,0.443396,0.10241,0.076125,0.555556,No,0.2,0.555556,0.8,No
0.457457,CLG0043,0.311321,0.02008,0.064014,0.555556,No,0.7,0.444444,0.2,No
0.458458,CLG0012,0.377358,0.170683,0.148789,0.666667,No,0.3,0.666667,0.6,No
0.459459,CLG0083,0.292453,0.564257,0.527682,0.666667,Yes,0,0.555556,0.6,No
0.46046,CLG0071,0.735849,0.704819,0.702422,0,No,0.6,0.333333,0.2,No
0.461461,CLG0027,0.462264,0.200803,0.313149,0.777778,No,0.7,1,0.8,No
0.462462,CLG0026,0.358491,0.668675,0.707612,0,No,0.4,0.888889,0,No
0.463463,CLG0018,0.490566,0.180723,0.185121,0.888889,Yes,0.8,0.555556,0,No
0.464464,CLG0092,0.443396,0.614458,0.538062,0.333333,No,0.6,0.222222,0.6,No
0.465465,CLG0075,0.424528,0.411647,0.373702,0.888889,No,0.3,0.333333,1,No
0.466466,CLG0066,0.54717,0.654618,0.717993,0.777778,No,0.8,0.333333,0,No
0.467467,CLG0081,0.566038,0.997992,0.941176,0.888889,Yes,0.5,0.777778,0.2,Yes
0.468468,CLG0061,0.386792,0.939759,0.82699,0.555556,Yes,1,0.444444,0.6,No
0.469469,CLG0046,0.377358,0.002008,0.133218,0.888889,Yes,0.7,0.777778,0.4,No
0.47047,CLG0029,0.415094,0.88755,0.820069,0.333333,Yes,0.1,0.777778,0.2,No
0.471471,CLG0032,0.132075,0.064257,0.197232,0.222222,Yes,0.4,0.555556,0.2,No
0.472472,CLG0015,0.245283,0.955823,0.854671,0.222222,No,0.2,0.444444,0,No
0.473473,CLG0060,0.650943,0.281124,0.295848,0.777778,No,0.4,0.111111,1,No
0.474474,CLG0082,0.688679,0.381526,0.401384,0.111111,Yes,0.7,0,0,No
0.475475,CLG0028,0.424528,0.090361,0.217993,0.555556,No,0.5,0.666667,0,No
0.476476,CLG0027,0.537736,0.110442,0.231834,0.888889,Yes,0,1,0.4,No
0.477477,CLG0041,0.5,0.726908,0.711073,0.888889,No,0.6,1,0.2,No
0.478478,CLG0047,0.896226,0.945783,0.8391,0.777778,Yes,0.9,0.666667,0.8,Yes
0.479479,CLG0033,0.613208,0.610442,0.581315,0.777778,Yes,0,0.111111,0.6,No
0.48048,CLG0044,0.443396,0.716867,0.773356,0,Yes,0,0.222222,0,No
0.481481,CLG0050,0.320755,0.763052,0.749135,0.666667,No,0.3,0.777778,0,No
0.482482,CLG0010,0.226415,0.261044,0.346021,0,No,0.8,0.333333,0.2,No
0.483483,CLG0024,0.490566,0.044177,0.102076,0.888889,No,0.7,0.444444,0.4,No
0.484484,CLG0034,0.349057,0,0.077855,0.222222,No,0.9,0.666667,0,No
0.485485,CLG0091,0.254717,0.349398,0.361592,0,No,0.2,0.777778,0.4,No
0.486486,CLG0020,0.367925,0.240964,0.314879,0.777778,No,0.5,0,0.4,No
0.487487,CLG0025,0.301887,0.060241,0.185121,0.666667,No,0,0.666667,0.8,No
0.488488,CLG0055,0.698113,0.178715,0.228374,0.111111,Yes,0.9,0.222222,0.4,No
0.489489,CLG0090,0.584906,?,0.17474,0.666667,Yes,0,0.444444,0.8,No
0.49049,CLG0043,0.45283,0.915663,0.83391,0.444444,No,0.5,0,0.6,No
0.491491,CLG0053,0.669811,0.138554,0.136678,0.666667,No,0.4,0.222222,0.4,No
0.492492,CLG0085,0.471698,0.538153,0.612457,1,Yes,0.5,0.444444,0.6,No
0.493493,CLG0050,0.339623,0.594378,0.553633,0.666667,No,0.8,0,0.4,No
0.494494,CLG0055,0.669811,0.544177,0.593426,0.111111,Yes,0.4,0.111111,0.8,Yes
0.495495,CLG0013,0.537736,0.098394,0.195502,0.111111,No,0.1,0.222222,0.8,No
0.496496,CLG0049,0.311321,0.317269,0.396194,0.666667,Yes,0,0.777778,0.6,No
0.497497,CLG0097,0.433962,0.050201,0.192042,0.222222,Yes,1,0.444444,0.2,No
0.498498,CLG0010,0.330189,0.395582,0.434256,0.333333,No,0.1,0.444444,0.2,No
0.499499,CLG0092,0.264151,0.186747,0.302768,0.666667,No,0.7,0.222222,0.2,No
0.500501,CLG0097,0.584906,0.562249,0.5,0.111111,No,0,0.888889,0.4,Yes
0.501502,CLG0011,0.726415,0.692771,0.692042,0.111111,No,0.5,0.888889,0.2,Yes
0.502503,CLG0078,0.264151,0.532129,0.577855,0.888889,No,0.4,0.111111,0.6,No
0.503504,CLG0084,0.537736,0.433735,0.406574,0,No,0.9,0.777778,0.2,No
0.504505,CLG0100,0.367925,0.38755,0.448097,0.222222,Yes,1,0,0.6,No
0.505506,CLG0020,0.386792,0.843373,0.847751,1,Yes,0.8,0.444444,0.6,No
0.506507,CLG0072,0.377358,0.218876,0.318339,0.333333,No,0.3,0.666667,1,No
0.507508,CLG0079,0.339623,0.73494,0.67301,0.444444,No,0.4,0.777778,0.4,Yes
0.508509,CLG0097,0.462264,0.759036,0.757785,0.222222,No,0.4,0.777778,1,Yes
0.50951,CLG0083,0.339623,0.419679,0.399654,0.888889,Yes,1,0.555556,0.8,No
0.510511,CLG0048,0.5,0.297189,0.370242,0.444444,No,0.1,0.666667,0.4,No
0.511512,CLG0076,0.45283,0.46988,0.470588,0.666667,No,1,0.333333,0.4,No
0.512513,CLG0017,0.424528,0.092369,0.16955,0.666667,Yes,0.1,1,0,No
0.513514,CLG0033,0.330189,0.044177,0.096886,0.888889,No,0.8,0.666667,0.2,No
0.514515,CLG0020,0.377358,0.110442,0.108997,0.111111,No,0.2,0.666667,0.2,No
0.515516,CLG0046,0.566038,0.186747,0.178201,0.222222,No,0.5,0.888889,0.6,Yes
0.516517,CLG0031,0.528302,0.504016,0.434256,0.333333,Yes,0.3,0.111111,0.8,No
0.517518,CLG0051,0.320755,0.851406,0.82699,0.777778,No,0.3,0.777778,1,Yes
0.518519,CLG0083,0.471698,0.23494,0.33564,0,Yes,0.4,0.888889,0.2,No
0.51952,CLG0019,0.566038,0.937751,0.797578,0.888889,No,0.4,0.222222,0.2,No
0.520521,CLG0062,0.216981,0.955823,0.821799,0.444444,Yes,0.6,0.777778,0.8,Yes
0.521522,CLG0044,0.537736,0.959839,0.892734,0.333333,No,0.6,0,0.2,No
0.522523,CLG0077,?,0.839357,0.83737,0.777778,No,0,1,0,No
0.523524,CLG0038,0.537736,0.363454,0.32699,0.888889,No,0.5,0.444444,0.2,No
0.524525,CLG0049,0.349057,0.070281,0.093426,0.222222,No,0.3,0,0,No
0.525526,CLG0065,0.198113,0.568273,0.515571,0.333333,Yes,0.1,0,0.4,No
0.526527,CLG0011,0.226415,0.558233,0.536332,0,Yes,0.5,0.555556,0.4,No
0.527528,CLG0027,0.462264,0.851406,0.757785,0.222222,No,0.6,0.444444,0,No
0.528529,CLG0058,0.490566,0.997992,0.906574,1,?,0.1,0.444444,1,No
0.52953,CLG0064,0.330189,0.508032,0.550173,0.444444,No,0.1,0.111111,1,No
0.530531,CLG0065,0.54717,0.345382,0.389273,0.777778,No,0.9,1,0.6,No
0.531532,CLG0015,0.226415,0.184739,0.15917,0,Yes,1,0.888889,0,No
0.532533,CLG0082,0.45283,0.002008,0.098616,0,Yes,0.6,0.444444,0.6,No
0.533534,CLG0089,0.283019,0.51004,0.508651,0.222222,Yes,0.8,0.222222,0.8,No
0.534535,CLG0001,0.367925,0.556225,0.626298,0.888889,No,0.2,0.666667,0.8,No
0.535536,CLG0019,0.462264,0.825301,0.747405,0.888889,No,0.2,0.555556,0,No
0.536537,CLG0056,0.339623,0.504016,0.546713,0,No,0.7,0.555556,0.6,No
0.537538,CLG0064,0.40566,0.917671,0.903114,0.333333,No,0.1,0.444444,0.4,No
0.538539,CLG0034,0.603774,0.628514,0.565744,0.777778,No,0.8,?,0,No
0.53954,CLG0064,0.377358,0.841365,0.866782,0.111111,No,0.6,0.555556,0,No
0.540541,CLG0010,0.575472,0.146586,0.197232,0.333333,Yes,0.7,0.666667,0.6,No
0.541542,CLG0076,0.301887,0.85743,0.842561,0.666667,No,0.8,0.777778,0.8,Yes
0.542543,CLG0060,0.528302,0.676707,0.595156,0.666667,No,0.2,0.111111,1,No
0.543544,CLG0039,0.660377,0.168675,0.176471,0.444444,Yes,0.5,0.333333,0.4,No
0.544545,CLG0066,0.103774,0.188755,0.250865,0.666667,No,0.7,0.666667,0.6,No
0.545546,CLG0032,0.349057,0.927711,0.84083,0.555556,No,0,0.222222,0.6,No
0.546547,CLG0051,0.537736,0.03012,0.098616,0.111111,No,0.5,0.444444,0.4,No
0.547548,CLG0026,0.424528,0.461847,0.448097,0.888889,Yes,0.2,1,1,No
